,RA_ICRS,DE_ICRS,source_id,SPLUS_F378_mod,SPLUS_F395_mod,SPLUS_F410_mod,SPLUS_F430_mod,SPLUS_G_mod,SPLUS_F515_mod,SPLUS_R_mod,SPLUS_F660_mod,SPLUS_I_mod,SPLUS_F861_mod,SPLUS_Z_mod
36,0.65206563267,-1.17838386174,2449618383773557632,18.32999449047403,18.355642993916852,17.426887079197463,17.204754304395742,16.475034661272836,16.394623727118578,15.48337881944584,15.352136057580175,15.139863018973635,15.012416538252147,14.956357689767934
37,0.59015356151,-1.18297285331,2449618693011187968,18.66249079220902,18.455021025653103,17.708441568302668,17.537703315226103,16.927565507297338,16.805911720880296,16.146392491031655,16.05815820019324,15.897046480300226,15.821453902421801,15.784146974606067
38,0.55652895529,-1.18715424004,2449618830450124800,15.780829315807956,15.709038449444726,15.369371385009735,15.312461421045647,15.067680249684024,14.917006947343758,14.720309777239045,14.69839939150588,14.628470101111624,14.622415702646954,14.608922929893161
39,0.62355649546,-1.15841576571,2449619208407277952,16.111307835858035,16.186869334552007,15.595331232024442,15.513799391380381,15.093919803767413,14.88492862410596,14.484426271774716,14.406871830885642,14.24646953186896,14.16915553933898,14.133287235893853
40,0.60875012808,-1.15535999906,2449619311486492800,17.658806161765533,17.81715827589887,17.25926987500582,17.22151289947076,16.930910243120714,16.819286680426067,16.5337324288002,16.524876246952026,16.393915835497104,16.37327661448682,16.35144961988488
41,0.56735596894,-1.15356110022,2449621922826594304,16.906206410966085,16.86753261040753,16.27895079962169,16.19877187561844,15.824314992186167,15.672904152783225,15.317183276265332,15.274720341455541,15.141047177903339,15.095983638637172,15.073263780458056
42,0.17624874638,-1.31359492742,2449624048834245760,18.140062898482633,18.095820043038366,17.63581574902168,17.596294713450597,17.358550161389736,17.228160265915427,16.96720934795001,16.988715906130814,16.848391875863634,16.831117266884668,16.80735216733678
43,0.21443915927,-1.10765324047,2449631509193560832,17.44819078148746,17.317430597518744,16.865947031483124,16.824417034010573,16.474993299555997,16.301359441145514,16.014941178294272,15.956973739332561,15.882116894025067,15.865324864556548,15.844258854062709
44,0.14207636749,-1.13896167498,2449631676695853440,18.093989998444165,18.276129295360853,17.89341728750906,17.938063289107923,17.833968522728448,17.833184933580377,18.04322602578484,18.455190665764256,18.322242070048823,18.616160985936382,18.580141675901864
45,0.16176939322,-1.08145972633,2449632501329580800,20.055833344833836,19.26087585668592,18.70741921863104,18.73119402725309,18.156859507443407,17.987923823269476,17.48765814295475,17.435365187507337,17.201856416489214,17.138412861770696,17.065581932951027
